,result,table,_start,_stop,_time,_measurement,address,agent_id,pos_no,region_code,region_name,store_code,store_name,zip_code,cpu,disk_io,memory,network_received_bytes,network_sent_bytes,process_GSRTL.CVS.POS.Shell
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:51:17Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,20.18,0.08,80.47,164,361,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:51:22Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,19.43,0.16,78.97,262,404,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:51:27Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,17.63,0.13,78.39,972,965,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:51:32Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,17.42,0.05,78.41,177,419,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:51:37Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,19.94,0.15,80.25,843,493,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:51:42Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,20.17,0.24,78.49,224,413,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:51:47Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,18.16,0.07,78.46,152,279,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:51:52Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,16.67,0.11,78.46,152,279,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:51:57Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,25.09,0.82,79.69,1311,1118,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:52:02Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,17.43,0.15,80.4,152,394,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:52:07Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,19.96,0.2,78.49,287,460,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:52:12Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,19.3,0.23,78.54,458,617,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:52:17Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,17.64,0.09,78.49,156,322,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:52:22Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,25.82,0.06,80.42,779,505,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:52:27Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,22.63,0.2,78.54,1130,904,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:52:32Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,16.91,0.07,78.51,130,424,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:52:37Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,18.09,0.14,78.51,177,361,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:52:42Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,23.4,3.46,80.27,881,1314,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:52:47Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,22.4,1.54,80.52,221,355,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:52:52Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,16.64,0.63,78.59,277,483,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:52:57Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,18.74,0.54,78.59,420,606,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:53:02Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,18.02,0.13,78.61,290,662,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:53:07Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,24.61,3.34,80.55,790,574,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:53:12Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,24.4,1.06,78.74,605,747,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:53:17Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,16.6,0.12,78.64,130,253,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:53:22Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,14.66,0.09,78.61,152,337,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:53:28Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,19.58,2.35,79.04,1064,743,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:53:33Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,26.16,2.95,80.52,777,667,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:53:38Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,24.51,0.78,78.04,250,493,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:53:43Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,15.89,0.16,78.09,136,327,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:53:48Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,16.51,0.15,78.11,156,265,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:53:53Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,23.75,3.84,79.29,793,518,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:53:58Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,20.7,0.63,80.15,460,684,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:54:03Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,17.71,0.69,78.61,299,404,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:54:08Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,16.82,0.11,78.21,213,645,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:54:13Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,18.47,0.61,78.19,482,672,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:54:18Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,25.84,3.37,80.12,755,477,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:54:23Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,19.04,0.97,78.16,262,448,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:54:28Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,15.35,0.8,78.16,876,604,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:54:33Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,15.07,0.11,78.14,116,244,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:54:38Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,21.35,2.62,79.07,926,867,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:54:43Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,19.71,1.64,80.15,150,335,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:54:48Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,16.43,0.73,78.21,227,409,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:54:53Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,15.81,0.14,78.26,165,292,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:54:58Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,18.39,0.55,78.69,445,636,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:55:03Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,23.64,3.61,80.2,822,486,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:55:08Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,19.31,1.41,78.29,369,651,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:55:13Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,17.13,0.66,78.29,483,761,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:55:18Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,15.72,0.1,78.19,239,305,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:55:23Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,18.88,0.15,78.97,143,411,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:55:28Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,25.83,3.4,79.85,1501,694,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:55:33Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,18.29,0.73,77.89,276,457,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:55:38Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,15.31,0.15,77.96,130,253,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:55:43Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,17.07,0.16,77.96,230,674,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:55:48Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,22.88,3.14,79.34,790,578,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:55:53Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,17.48,0.98,79.87,130,252,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:55:58Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,19.27,1.16,77.99,619,943,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:56:03Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,18.1,0.13,77.99,152,279,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:56:08Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,15.97,0.04,77.91,143,265,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:56:13Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,29.48,4.05,79.95,1189,1135,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:56:18Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,19.16,0.93,77.99,275,507,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:56:23Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,15.79,0.08,77.99,103,288,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:56:28Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,18.43,0.94,78.01,929,626,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:56:34Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,22.48,2.04,78.92,818,575,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:56:39Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,19.77,1.89,80,143,253,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:56:44Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,20.44,0.91,78.46,361,592,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:56:49Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,18.13,0.42,77.99,297,1188,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:56:54Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,15.48,0.12,77.99,139,461,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:56:59Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,25.32,3.7,79.85,1085,817,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:57:04Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,21.73,1.3,79.97,180,359,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:57:09Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,16.38,0.08,77.99,280,387,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:57:14Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,18.21,0.71,78.64,385,565,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:57:19Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,19.68,0.2,78.01,380,667,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:57:24Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,27,4.23,79.92,806,509,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:57:29Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,18.33,0.95,77.99,974,760,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:57:34Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,0,0.14,77.99,152,279,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:57:39Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,16.06,0.1,77.96,155,334,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:57:44Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,22.93,2.69,79.22,790,483,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:57:49Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,21.91,1.12,80,259,583,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:57:54Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,15.68,0.66,77.96,228,466,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:57:59Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,15.19,0.57,78.01,486,684,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:58:04Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,17.7,0.18,78.44,177,305,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:58:09Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,23.19,3.76,79.9,781,477,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:58:14Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,20.11,0.86,78.49,361,624,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:58:19Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,15.93,0.25,77.96,437,594,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:58:24Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,15,0.13,77.99,164,462,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:58:29Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,18.77,0.16,79.02,1507,898,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:58:34Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,14.68,0.05,80,152,337,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:58:39Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,24.29,0.21,78.31,249,378,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:58:44Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,14.71,0.16,78.31,128,309,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:58:49Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,16,0.08,78.44,94,235,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:58:54Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,24.19,0.15,80.32,957,876,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:58:59Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,19.08,0.12,78.51,508,722,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:59:04Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,16.3,0.18,78.51,203,517,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:59:09Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,15.9,0.12,78.54,165,292,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:59:14Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,19.5,0.15,80.27,1017,798,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:59:19Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,15.66,0.12,80.45,313,330,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:59:24Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,17.1,0.16,78.97,311,632,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:59:29Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,17.18,0.16,78.49,880,666,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:59:34Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,15.42,0.16,78.51,152,337,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:59:39Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,19.35,0.13,80.32,831,505,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:59:45Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,19.11,0.13,78.49,212,369,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:59:50Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,14.57,0.08,78.46,125,314,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T02:59:55Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,15.37,0.11,78.46,164,291,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T03:00:00Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,24.48,0.13,79.77,1150,1322,1
,_result,0,2026-03-23T02:30:00Z,2026-03-23T06:20:00Z,2026-03-23T03:00:05Z,metrics,"서울 강남구 봉은사로30길 43, 지하1층",V135-POS-03,3,16,2부문,V135,GS25역삼홍인점,06136,20.82,0.15,80.45,136,327,1
